0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	4	0.0	
0	0	0	0	4	0	0	-1	1	0	2	-2	1	-1	0	2	0	4	0	0	12.489136099945412	
0	0	4	0	0	0	0	0	0	0	-1	0	1	0	0	1	0	1	0	0	25.375371032095487	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26.10932211661629	
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.91471179987567	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.91471179987567	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.91471179987567	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.91471179987567	
